date,machine_id,air_temperature_K,process_temperature_K,rotational_speed_rpm,torque_Nm,tool_wear_min,health_score,failure_risk
2025-11-28,M07,299.2,309.0,1651.6,46.5,59.3,74.5,0.083
2025-11-29,M07,300.7,311.1,1569.3,47.8,71.3,70.1,0.087
2025-11-30,M07,301.1,311.6,1608.4,46.9,56.3,74.7,0.091
2025-12-01,M07,299.5,309.0,1418.0,32.1,65.1,70.8,0.095
2025-12-02,M07,296.6,307.5,1581.6,42.7,64.3,67.7,0.099
2025-12-03,M07,300.8,313.7,1439.5,37.6,78.6,69.1,0.104
2025-12-04,M07,298.2,309.7,1265.6,42.7,75.1,63.5,0.108
2025-12-05,M07,298.3,310.6,1633.6,49.4,80.7,63.0,0.113
2025-12-06,M07,298.1,307.4,1502.1,44.1,67.3,62.1,0.117
2025-12-07,M07,296.6,307.7,1450.5,44.4,80.7,67.7,0.122
2025-12-08,M07,297.7,309.6,1610.6,46.1,66.8,69.0,0.127
2025-12-09,M07,299.2,309.5,1349.1,39.3,76.9,65.5,0.132
2025-12-10,M07,301.3,314.2,1510.5,48.1,81.9,61.8,0.137
2025-12-11,M07,297.5,308.3,1330.4,51.2,79.6,57.7,0.142
2025-12-12,M07,302.5,314.4,1347.4,44.5,80.3,62.8,0.147
2025-12-13,M07,298.1,310.2,1434.8,43.7,72.4,56.3,0.152
2025-12-14,M07,298.9,310.7,1485.4,51.5,72.0,57.4,0.158
2025-12-15,M07,301.3,311.7,1409.1,42.8,75.4,62.8,0.163
2025-12-16,M07,296.6,307.1,1395.2,45.4,91.5,55.6,0.169
2025-12-17,M07,298.0,310.9,1462.0,50.6,86.8,55.7,0.175
2025-12-18,M07,297.0,306.1,1526.4,49.0,103.1,54.7,0.18
2025-12-19,M07,296.8,307.8,1473.0,42.1,82.6,59.8,0.186
2025-12-20,M07,295.5,305.6,1345.2,44.0,81.2,55.4,0.192
2025-12-21,M07,301.2,313.1,1419.6,47.3,106.6,57.0,0.198
2025-12-22,M07,299.0,313.0,1540.6,50.1,92.8,51.5,0.204
2025-12-23,M07,298.1,311.2,1578.8,41.5,105.9,53.7,0.211
2025-12-24,M07,301.4,314.3,1627.6,49.9,104.3,51.8,0.217
2025-12-25,M07,296.0,307.1,1588.1,33.6,85.3,51.1,0.223
2025-12-26,M07,297.3,311.1,1384.9,44.1,119.8,48.7,0.23
2025-12-27,M07,302.0,314.9,1433.0,46.8,93.9,53.8,0.236
2025-12-28,M07,297.4,310.2,1429.6,49.4,119.5,53.8,0.243
2025-12-29,M07,301.4,312.5,1351.6,40.0,91.5,55.8,0.25
2025-12-30,M07,298.6,310.0,1472.1,46.3,97.9,46.2,0.257
2025-12-31,M07,301.0,315.8,1401.1,48.0,109.1,44.9,0.264
2021-01-01,M08,299.1,309.8,1452.3,43.9,48.0,77.5,0.051
2021-01-02,M08,296.1,306.5,1543.5,39.5,50.4,74.7,0.053
2021-01-03,M08,296.1,306.2,1468.2,37.9,46.9,76.3,0.056
2021-01-04,M08,303.0,314.8,1584.8,43.0,56.8,79.0,0.059
2021-01-05,M08,301.1,312.7,1488.0,44.7,57.7,75.8,0.062
2021-01-06,M08,300.4,311.7,1328.3,40.8,47.8,75.4,0.065
2021-01-07,M08,300.6,311.2,1603.2,41.2,51.2,71.9,0.068
2021-01-08,M08,301.3,313.5,1447.5,42.5,65.0,74.3,0.071
2021-01-09,M08,300.7,309.2,1472.4,36.5,64.1,73.2,0.074
2021-01-10,M08,300.9,312.9,1608.3,37.5,57.6,74.1,0.077
2021-01-11,M08,299.1,309.0,1493.5,44.2,58.7,67.5,0.081
2021-01-12,M08,297.8,310.3,1447.7,41.6,65.4,69.6,0.084
2021-01-13,M08,304.2,315.2,1590.0,51.1,54.0,67.9,0.088
2021-01-14,M08,298.5,310.1,1378.0,33.2,57.2,73.8,0.091
2021-01-15,M08,300.6,312.3,1483.8,49.3,59.2,74.4,0.095
2021-01-16,M08,297.1,308.2,1500.5,38.7,66.4,66.4,0.098
2021-01-17,M08,299.8,311.6,1517.9,43.3,76.3,67.6,0.102
2021-01-18,M08,300.1,312.7,1502.2,54.0,66.2,62.9,0.106
2021-01-19,M08,296.4,308.8,1367.5,44.3,82.3,61.9,0.11
2021-01-20,M08,298.6,308.5,1328.1,48.4,68.2,68.3,0.114
2021-01-21,M08,299.3,310.7,1464.9,44.5,80.7,71.3,0.118
2021-01-22,M08,301.8,315.6,1596.4,47.3,78.1,65.7,0.122
2021-01-23,M08,301.0,312.9,1459.5,53.7,68.7,64.3,0.126
2021-01-24,M08,300.9,314.1,1453.5,46.6,75.2,64.3,0.13
2021-01-25,M08,298.1,309.4,1601.7,44.8,67.7,61.6,0.135
2021-01-26,M08,296.3,307.3,1420.5,54.2,85.4,64.0,0.139
2021-01-27,M08,297.4,309.9,1409.5,49.5,83.3,57.9,0.143
2021-01-28,M08,301.1,313.7,1347.2,45.5,92.9,59.4,0.148
2021-01-29,M08,297.0,306.4,1426.8,45.7,78.7,60.8,0.153
2021-01-30,M08,296.5,306.7,1413.2,37.4,79.1,55.6,0.157
2021-01-31,M08,298.1,309.9,1331.1,44.5,86.2,56.2,0.162
2021-02-01,M08,296.1,308.1,1527.4,49.1,94.6,59.1,0.167
2021-02-02,M08,298.8,308.9,1586.3,33.1,83.4,55.4,0.172
2021-02-03,M08,301.0,314.9,1384.8,35.3,80.5,63.5,0.176
2021-02-04,M08,302.1,314.7,1658.0,41.3,94.3,57.0,0.182
2021-02-05,M08,300.6,311.1,1436.3,39.3,108.0,58.3,0.187
2021-02-06,M08,300.3,312.2,1319.0,52.0,86.0,58.9,0.192
2021-02-07,M08,300.0,312.8,1382.4,47.4,88.6,57.2,0.197
2021-02-08,M08,297.5,308.8,1523.6,42.9,81.5,56.5,0.202
2021-02-09,M08,302.7,316.1,1452.4,49.5,105.3,53.8,0.208
2021-02-10,M08,299.6,312.4,1578.4,42.4,103.7,57.8,0.213
2021-02-11,M08,299.4,309.8,1447.2,48.3,90.1,53.6,0.219
2021-02-12,M08,298.0,307.7,1377.3,47.9,97.6,50.9,0.224
2021-02-13,M08,299.2,311.3,1189.6,41.5,106.2,48.3,0.23
2021-02-14,M08,297.5,307.8,1444.9,42.8,95.5,53.8,0.235
2021-02-15,M08,298.7,310.2,1490.1,46.7,93.1,47.6,0.241
2021-02-16,M08,298.6,310.2,1415.6,42.9,119.5,54.5,0.247
2021-02-17,M08,299.0,309.3,1433.0,49.1,97.5,53.3,0.253
2021-02-18,M08,298.7,310.9,1409.0,30.3,112.3,48.0,0.259
2021-02-19,M08,299.9,312.1,1384.4,46.0,111.2,45.7,0.265
2021-02-20,M08,300.5,312.3,1529.8,50.0,101.3,41.7,0.271
2021-02-21,M08,295.6,308.1,1409.1,41.7,130.1,51.2,0.277
2021-02-22,M08,301.9,313.7,1397.7,49.9,101.3,48.1,0.284
2021-02-23,M08,298.0,311.6,1435.6,51.5,123.6,44.3,0.29
2021-02-24,M08,296.5,309.9,1506.0,48.7,129.0,45.1,0.296
2021-02-25,M08,297.3,309.2,1328.0,55.8,112.0,44.1,0.303
2021-02-26,M08,301.9,315.0,1352.7,34.0,129.8,43.5,0.309
2021-02-27,M08,303.8,316.8,1611.9,47.1,136.9,44.6,0.316
2021-02-28,M08,299.3,313.0,1540.2,46.0,133.7,38.6,0.323
2021-03-01,M08,295.7,308.7,1487.7,49.1,118.9,45.6,0.329
2021-03-02,M08,301.6,314.5,1368.1,37.5,133.7,40.1,0.336
2021-03-03,M08,301.5,313.3,1526.5,45.2,128.3,43.3,0.343
2021-03-04,M08,299.5,311.8,1199.0,35.8,127.9,43.7,0.35
2021-03-05,M08,302.1,312.5,1516.1,45.5,121.9,41.3,0.357
2021-03-06,M08,299.4,310.2,1260.5,49.3,149.9,39.2,0.364
2021-03-07,M08,297.9,310.5,1481.1,52.6,132.9,38.5,0.371
2021-03-08,M08,297.5,308.9,1595.5,46.3,150.9,37.6,0.379
2021-03-09,M08,299.0,310.9,1186.5,47.9,133.5,36.4,0.386
2021-03-10,M08,300.6,313.4,1236.6,49.7,130.7,33.5,0.393
2021-03-11,M08,302.3,315.0,1592.1,48.1,115.8,32.7,0.401
2021-03-12,M08,298.7,312.1,1507.3,51.6,155.3,32.1,0.408
2021-03-13,M08,300.3,312.6,1206.5,43.8,151.0,34.6,0.416
2021-03-14,M08,303.7,316.5,1406.1,36.3,152.9,32.8,0.424
2021-03-15,M08,297.7,311.5,1235.3,41.6,121.8,29.4,0.431
2021-03-16,M08,300.7,314.3,1333.7,49.4,132.1,35.8,0.439
2021-03-17,M08,300.9,315.5,1270.9,47.0,130.0,33.0,0.447
2021-03-18,M08,298.6,311.8,1417.4,48.4,144.7,33.4,0.455
2021-03-19,M08,299.0,312.2,1412.3,46.8,149.2,27.5,0.463
2021-03-20,M08,301.1,314.7,1230.2,48.3,155.6,27.9,0.471
2021-03-21,M08,299.2,310.8,1472.0,42.1,145.3,30.7,0.479
2021-03-22,M08,300.5,313.0,1242.9,45.7,134.7,28.1,0.488
2021-03-23,M08,296.7,308.5,1428.3,56.2,158.6,25.8,0.496
2021-03-24,M08,300.7,314.7,1458.1,44.2,164.4,30.2,0.504
2021-03-25,M08,299.2,311.8,1309.6,43.5,162.0,22.8,0.513
2021-03-26,M08,299.0,310.4,1435.9,46.8,146.5,28.6,0.521
2021-03-27,M08,301.2,313.6,1218.9,40.4,171.3,33.7,0.53
2021-03-28,M08,300.0,312.0,1372.3,51.2,159.1,20.1,0.538
2021-03-29,M08,299.9,312.9,1257.9,42.2,170.7,21.9,0.547
2021-03-30,M08,302.5,314.0,1412.6,50.2,149.8,26.8,0.556
2021-03-31,M08,301.2,314.4,1525.8,53.2,176.0,25.6,0.565
2021-04-01,M08,301.0,315.4,1432.4,47.9,150.9,21.1,0.574
2021-04-02,M08,299.3,310.3,1350.7,45.6,175.7,21.0,0.583
2021-04-03,M08,300.8,314.5,1367.6,44.8,152.4,22.2,0.592
2021-04-04,M08,298.0,310.4,1533.7,46.2,170.3,22.4,0.601
2021-04-05,M08,300.6,312.2,1424.8,52.1,163.7,21.3,0.61
2021-04-06,M08,299.4,313.4,1310.4,44.1,144.2,22.8,0.619
2021-04-07,M08,299.9,312.5,1273.0,55.2,196.6,23.3,0.629
2021-04-08,M08,296.9,312.1,1398.3,51.7,151.5,20.9,0.638
2021-04-09,M08,304.6,316.6,1330.3,45.9,197.8,16.1,0.648
2021-04-10,M08,299.3,312.4,1329.5,50.5,195.9,17.3,0.657
2021-04-11,M08,300.7,314.4,1480.8,46.9,197.9,17.2,0.667
2021-04-12,M08,303.5,317.6,1448.0,45.9,200.4,18.8,0.676
2021-04-13,M08,301.1,313.5,1240.7,54.9,163.9,17.0,0.686
2021-04-14,M08,299.8,312.9,1430.4,40.3,160.5,18.4,0.696
2021-04-15,M08,299.8,312.9,1405.7,55.3,191.0,19.3,0.706
2021-04-16,M08,297.0,310.1,1349.7,44.8,153.8,16.6,0.716
2021-04-17,M08,304.0,316.0,1323.6,49.7,199.3,10.9,0.726
2021-04-18,M08,300.4,315.7,1342.4,54.0,159.9,16.1,0.736
2021-04-19,M08,301.2,315.8,1477.1,47.2,207.6,8.5,0.746
2021-04-20,M08,298.4,312.4,1411.4,48.2,197.9,12.0,0.757
2021-04-21,M08,299.3,312.5,1361.5,49.8,194.9,15.3,0.767
2021-04-22,M08,301.3,314.0,1250.2,49.2,205.0,12.2,0.777
2021-04-23,M08,300.5,314.2,1325.0,47.8,214.8,11.8,0.788
2021-04-24,M08,299.2,313.0,1459.1,58.3,184.1,8.7,0.798
2021-04-25,M08,298.9,311.8,1390.9,43.1,218.1,4.4,0.809
2021-04-26,M08,299.7,314.3,1370.3,52.5,186.8,5.7,0.82
2021-04-27,M08,301.4,314.4,1267.9,44.5,183.4,9.2,0.83
2021-04-28,M08,303.2,315.5,1338.5,49.0,201.7,4.4,0.841
2021-04-29,M08,301.0,313.4,1359.7,41.6,176.6,2.8,0.852
2021-04-30,M08,299.6,311.5,1402.0,49.0,183.1,12.0,0.863
2021-05-01,M08,302.0,315.7,1193.6,44.2,183.6,1.5,0.874
2021-05-02,M08,300.9,315.4,1369.8,48.8,235.0,7.0,0.885
2021-05-03,M08,301.8,315.4,1397.6,46.4,186.8,5.6,0.896
2021-05-04,M08,300.2,314.1,1325.7,41.8,197.4,6.6,0.908
2021-05-05,M08,305.0,319.2,1371.7,49.5,194.1,3.9,0.919
2021-05-06,M08,302.3,316.2,1222.8,55.2,180.2,5.6,0.93
2021-05-07,M08,301.4,316.6,1136.5,53.9,211.3,0.0,0.942
2021-05-08,M08,302.3,315.5,1472.2,51.2,200.4,2.4,0.953
2021-05-09,M08,301.8,315.3,1311.9,45.2,186.6,3.3,0.965
2021-05-10,M08,301.5,315.9,1422.9,45.0,199.5,0.0,0.976
2021-05-11,M08,303.8,318.3,1505.1,46.3,199.8,0.0,0.988
2021-05-12,M08,299.4,309.5,1346.3,35.9,0.0,104.2,0.0
2021-05-13,M08,298.2,309.5,1592.1,35.8,1.4,98.7,0.0
2021-05-14,M08,295.9,306.9,1698.3,42.6,2.5,99.8,0.0
2021-05-15,M08,296.8,307.9,1695.2,39.3,4.3,97.3,0.0
2021-05-16,M08,295.2,306.7,1641.0,43.4,4.7,96.8,0.001
2021-05-17,M08,299.2,311.3,1471.5,46.4,5.7,100.3,0.001
2021-05-18,M08,297.2,308.8,1480.1,47.9,8.2,100.1,0.001
2021-05-19,M08,294.8,305.8,1582.0,42.2,8.5,97.1,0.002
2021-05-20,M08,302.8,311.9,1588.8,41.0,9.8,95.4,0.002
2021-05-21,M08,297.0,306.6,1428.5,40.2,10.1,96.2,0.003
2021-05-22,M08,297.9,307.8,1437.3,35.7,12.9,93.0,0.004
2021-05-23,M08,299.9,310.0,1437.5,46.8,13.9,92.0,0.005
2021-05-24,M08,298.5,311.1,1308.2,42.8,13.9,94.4,0.005
2021-05-25,M08,300.2,310.2,1571.1,41.2,16.9,90.0,0.006
2021-05-26,M08,297.3,308.6,1469.8,47.0,19.3,93.8,0.007
2021-05-27,M08,299.3,309.6,1509.0,48.8,22.5,92.3,0.009
2021-05-28,M08,300.2,310.1,1458.1,45.1,23.5,90.0,0.01
2021-05-29,M08,302.1,312.0,1360.9,47.6,19.9,87.1,0.011
2021-05-30,M08,296.3,306.7,1575.8,44.9,26.4,85.3,0.012
2021-05-31,M08,298.7,308.6,1467.4,40.2,24.2,91.3,0.014
2021-06-01,M08,297.4,307.7,1273.1,36.3,28.4,84.2,0.015
2021-06-02,M08,296.0,306.4,1412.1,46.9,27.6,93.0,0.017
2021-06-03,M08,295.6,307.4,1410.9,39.8,27.9,87.6,0.018
2021-06-04,M08,302.3,311.9,1458.3,54.9,31.0,84.8,0.02
2021-06-05,M08,295.6,306.4,1459.4,49.0,28.7,89.7,0.022
2021-06-06,M08,298.0,309.6,1558.9,47.2,31.7,84.9,0.024
2021-06-07,M08,299.7,310.6,1508.0,44.5,30.7,86.0,0.026
2021-06-08,M08,295.8,304.4,1483.4,41.0,33.2,84.5,0.028
2021-06-09,M08,295.5,306.0,1533.9,38.8,33.1,83.1,0.03
2021-06-10,M08,299.0,309.8,1440.7,41.7,36.8,87.2,0.032
2021-06-11,M08,301.7,313.6,1511.5,42.3,35.3,77.3,0.034
2021-06-12,M08,300.4,310.4,1314.0,44.1,41.4,81.8,0.037
2021-06-13,M08,298.8,308.5,1442.5,47.2,42.2,79.8,0.039
2021-06-14,M08,297.4,307.1,1501.1,45.5,48.3,80.5,0.041
2021-06-15,M08,300.6,310.6,1633.6,39.4,48.7,80.7,0.044
2021-06-16,M08,295.6,306.7,1477.6,49.5,43.2,79.2,0.047
2021-06-17,M08,297.7,308.5,1370.1,43.5,46.9,76.8,0.049
2021-06-18,M08,299.8,312.2,1478.7,40.2,52.2,77.4,0.052
2021-06-19,M08,294.9,307.5,1446.2,41.9,58.6,77.6,0.055
2021-06-20,M08,301.7,312.3,1529.6,40.2,57.9,81.2,0.058
2021-06-21,M08,299.3,309.7,1365.9,42.9,50.9,68.3,0.061
2021-06-22,M08,297.0,307.8,1399.3,31.9,49.8,73.6,0.064
2021-06-23,M08,298.1,310.0,1425.9,40.8,53.0,69.4,0.067
2021-06-24,M08,298.4,309.6,1218.4,48.2,55.3,73.4,0.07
2021-06-25,M08,299.3,309.7,1508.7,43.8,62.9,72.9,0.074
2021-06-26,M08,297.8,307.7,1622.9,36.9,68.4,67.6,0.077
2021-06-27,M08,298.7,309.9,1545.7,33.5,69.6,74.8,0.081
2021-06-28,M08,299.7,311.6,1501.5,45.2,54.1,72.6,0.084
2021-06-29,M08,299.6,311.2,1577.6,37.0,62.1,66.0,0.088
2021-06-30,M08,300.6,310.6,1408.9,37.1,65.9,72.1,0.091
2021-07-01,M08,301.0,311.4,1417.3,39.5,66.5,70.2,0.095
2021-07-02,M08,298.2,308.1,1394.8,36.4,66.3,62.3,0.099
2021-07-03,M08,298.7,307.4,1364.4,39.9,61.6,65.6,0.103
2021-07-04,M08,302.1,313.6,1451.4,38.2,65.4,68.0,0.107
2021-07-05,M08,296.5,308.8,1404.6,44.3,76.2,64.5,0.111
2021-07-06,M08,300.3,311.9,1575.6,50.5,71.2,67.1,0.115
2021-07-07,M08,297.3,307.5,1455.3,52.7,81.0,61.3,0.119
2021-07-08,M08,300.9,311.9,1282.2,28.5,79.1,63.6,0.124
2021-07-09,M08,299.6,310.7,1407.8,50.3,82.3,58.8,0.128
2021-07-10,M08,302.8,314.5,1399.0,42.4,87.1,64.0,0.133
2021-07-11,M08,298.0,308.3,1514.2,41.1,85.6,59.6,0.137
2021-07-12,M08,298.2,310.7,1499.1,46.9,90.7,59.3,0.142
2021-07-13,M08,296.0,306.5,1574.3,41.7,92.2,63.1,0.146
2021-07-14,M08,298.7,309.6,1357.1,53.0,72.6,62.8,0.151
2021-07-15,M08,298.6,308.8,1292.4,45.8,88.1,59.0,0.156
2021-07-16,M08,298.3,308.9,1470.2,48.4,87.4,59.4,0.161
2021-07-17,M08,299.8,310.4,1575.4,55.0,74.5,57.7,0.166
2021-07-18,M08,294.4,304.4,1322.9,29.2,80.0,60.6,0.171
2021-07-19,M08,299.7,311.2,1609.3,40.7,103.7,58.8,0.176
2021-07-20,M08,297.5,309.4,1416.5,48.7,94.4,57.3,0.181
2021-07-21,M08,299.5,310.8,1391.7,48.0,105.5,53.2,0.187
2021-07-22,M08,298.2,309.9,1345.9,47.2,90.2,55.2,0.192
2021-07-23,M08,299.7,312.8,1433.2,41.9,101.9,51.7,0.198
2021-07-24,M08,300.7,311.5,1463.7,40.7,94.3,57.5,0.203
2021-07-25,M08,296.6,308.2,1416.9,45.6,87.8,54.1,0.209
2021-07-26,M08,299.2,311.7,1365.6,43.6,99.7,49.4,0.214
2021-07-27,M08,300.0,310.3,1293.8,45.0,116.8,50.4,0.22
2021-07-28,M08,301.8,313.9,1397.6,49.8,112.0,56.2,0.226
2021-07-29,M08,297.8,309.1,1507.5,41.6,118.2,49.6,0.232
2021-07-30,M08,301.8,314.5,1571.1,47.2,117.1,52.6,0.238
2021-07-31,M08,298.7,310.2,1377.5,41.9,119.0,55.8,0.244
2021-08-01,M08,299.8,312.0,1219.1,48.3,90.5,52.9,0.25
2021-08-02,M08,298.6,310.0,1504.3,40.9,123.5,52.7,0.256
2021-08-03,M08,301.9,312.4,1425.4,54.3,94.5,48.0,0.262
2021-08-04,M08,302.0,315.0,1579.5,42.8,103.7,46.3,0.269
2021-08-05,M08,302.6,314.1,1393.7,42.3,105.3,49.3,0.275
2021-08-06,M08,297.8,309.5,1280.0,41.5,100.4,52.9,0.282
2021-08-07,M08,300.9,312.7,1377.1,55.0,105.2,45.5,0.288
2021-08-08,M08,299.0,311.8,1397.7,55.3,123.4,48.5,0.295
2021-08-09,M08,301.5,315.4,1486.0,52.0,130.8,47.6,0.302
2021-08-10,M08,299.9,310.9,1376.6,53.1,131.0,45.2,0.309
2021-08-11,M08,299.3,312.7,1348.7,39.8,126.9,45.4,0.316
2021-08-12,M08,297.5,309.3,1370.4,41.2,107.8,45.8,0.323
2021-08-13,M08,302.2,312.7,1390.9,46.8,123.1,43.8,0.33
2021-08-14,M08,302.4,314.4,1550.4,43.6,107.2,39.9,0.337
2021-08-15,M08,298.0,310.7,1575.8,54.9,130.8,38.3,0.344
2021-08-16,M08,299.6,312.0,1345.6,49.0,117.3,38.0,0.351
2021-08-17,M08,298.4,311.9,1286.0,47.5,127.4,35.7,0.359
2021-08-18,M08,302.6,315.2,1272.1,37.4,145.7,39.6,0.366
2021-08-19,M08,298.1,311.4,1290.1,42.0,143.8,40.8,0.373
2021-08-20,M08,297.5,309.7,1588.8,45.2,119.3,34.5,0.381
2021-08-21,M08,299.5,310.8,1553.4,47.0,133.9,37.6,0.389
2021-08-22,M08,301.4,314.9,1442.2,47.4,128.1,43.0,0.396
2021-08-23,M08,298.9,310.8,1646.4,46.2,149.4,38.3,0.404
2021-08-24,M08,296.5,309.1,1456.4,43.9,156.7,31.9,0.412
2021-08-25,M08,298.4,310.9,1504.1,52.2,147.7,37.5,0.42
2021-08-26,M08,301.0,314.0,1363.9,48.5,147.3,34.5,0.428
2021-08-27,M08,300.0,313.6,1371.3,49.2,147.5,30.5,0.436
2021-08-28,M08,301.9,315.2,1303.6,51.3,132.5,28.9,0.444
2021-08-29,M08,300.8,312.8,1397.3,48.4,166.1,35.4,0.453
2021-08-30,M08,298.3,309.5,1384.8,41.6,123.0,35.2,0.461
2021-08-31,M08,299.1,311.3,1391.2,46.1,135.2,32.2,0.469
2021-09-01,M08,298.3,311.3,1430.4,46.3,129.4,26.6,0.478
2021-09-02,M08,298.4,312.2,1326.9,51.3,168.5,34.1,0.487
2021-09-03,M08,301.4,313.8,1532.6,46.4,133.3,30.0,0.495
2021-09-04,M08,299.5,312.5,1284.3,47.7,172.3,29.2,0.504
2021-09-05,M08,298.4,310.5,1260.9,43.7,134.0,26.2,0.513
2021-09-06,M08,304.6,316.2,1177.5,45.1,169.0,28.5,0.522
2021-09-07,M08,301.6,313.8,1321.5,42.7,179.5,25.9,0.531
2021-09-08,M08,298.2,310.4,1408.7,47.8,167.3,25.1,0.54
2021-09-09,M08,299.6,312.3,1544.2,44.5,159.3,26.0,0.549
2021-09-10,M08,298.7,312.5,1336.9,46.8,143.1,24.7,0.558
2021-09-11,M08,300.4,314.4,1318.5,48.2,163.8,19.1,0.567
2021-09-12,M08,300.8,313.8,1404.4,41.1,178.4,23.0,0.576
2021-09-13,M08,298.5,312.5,1480.7,50.2,164.7,23.1,0.586
2021-09-14,M08,301.3,313.8,1437.2,46.3,187.4,25.6,0.595
2021-09-15,M08,302.7,316.6,1347.7,48.3,186.9,17.3,0.605
2021-09-16,M08,298.4,313.6,1275.0,45.3,173.8,19.9,0.615
2021-09-17,M08,299.8,314.2,1373.9,47.0,190.8,20.0,0.624
2021-09-18,M08,295.6,309.0,1485.5,47.8,166.1,17.3,0.634
2021-09-19,M08,299.2,312.7,1394.7,54.9,193.0,22.3,0.644
2021-09-20,M08,300.8,314.0,1194.9,56.0,157.8,20.3,0.654
2021-09-21,M08,299.6,312.8,1304.7,47.7,157.1,18.6,0.664
2021-09-22,M08,300.7,314.1,1561.6,45.8,189.6,19.0,0.674
2021-09-23,M08,302.8,316.0,1457.7,44.9,196.1,12.1,0.684
2021-09-24,M08,302.7,316.0,1416.5,50.6,164.6,17.4,0.694
2021-09-25,M08,302.2,315.9,1443.8,51.3,167.7,19.1,0.705
2021-09-26,M08,299.5,313.2,1336.3,47.7,202.9,21.4,0.715
2021-09-27,M08,302.2,315.7,1375.2,54.5,166.1,13.6,0.726
2021-09-28,M08,296.4,310.5,1326.7,52.0,179.3,13.2,0.736
2021-09-29,M08,299.6,312.7,1245.9,50.8,213.3,9.5,0.747
2021-09-30,M08,297.7,311.4,1507.2,51.4,174.1,12.6,0.758
2021-10-01,M08,298.8,311.4,1239.2,48.1,187.9,17.4,0.768
2021-10-02,M08,303.7,316.2,1319.8,54.7,203.1,13.7,0.779
2021-10-03,M08,300.7,312.6,1416.0,51.5,182.9,4.2,0.79
2021-10-04,M08,301.4,315.1,1300.3,51.6,176.9,10.0,0.801
2021-10-05,M08,299.4,312.8,1285.8,46.1,198.2,10.6,0.812
2021-10-06,M08,299.1,312.4,1505.9,54.2,218.3,9.0,0.823
2021-10-07,M08,299.4,314.6,1476.7,36.9,174.7,6.3,0.835
2021-10-08,M08,303.1,316.6,1369.2,55.8,192.1,7.8,0.846
2021-10-09,M08,297.9,310.6,1445.3,44.7,172.1,5.4,0.857
2021-10-10,M08,301.7,315.4,1447.8,45.4,194.6,7.2,0.869
2021-10-11,M08,301.3,315.7,1394.8,45.7,225.3,9.6,0.88
2021-10-12,M08,301.3,314.3,1364.2,52.3,218.6,8.5,0.892
2021-10-13,M08,303.7,316.2,1364.5,47.0,198.2,6.3,0.904
2021-10-14,M08,301.2,314.0,1266.2,53.5,201.7,1.8,0.915
2021-10-15,M08,301.5,313.7,1337.7,49.3,201.1,7.8,0.927
2021-10-16,M08,297.9,311.9,1383.3,53.1,214.8,5.3,0.939
2021-10-17,M08,299.7,313.6,1377.4,54.4,209.7,0.4,0.951
2021-10-18,M08,302.7,316.4,1505.7,48.7,244.2,4.9,0.963
2021-10-19,M08,301.2,314.5,1413.8,53.6,192.6,2.5,0.975
2021-10-20,M08,300.7,315.0,1487.2,47.5,213.0,1.0,0.988
2021-10-21,M08,298.1,308.3,1353.1,43.3,0.0,101.9,0.0
2021-10-22,M08,299.2,309.5,1602.0,41.5,2.6,98.9,0.0
2021-10-23,M08,297.0,308.2,1614.7,34.8,5.6,95.2,0.001
2021-10-24,M08,297.1,308.0,1546.1,37.1,8.2,88.7,0.001
2021-10-25,M08,297.6,306.6,1533.2,43.3,10.6,98.3,0.002
2021-10-26,M08,300.8,314.3,1448.8,35.4,13.4,95.5,0.004
2021-10-27,M08,296.3,307.3,1475.3,34.7,18.0,91.7,0.005
2021-10-28,M08,296.8,307.1,1445.1,45.5,17.4,91.2,0.007
2021-10-29,M08,296.4,305.9,1399.5,42.6,22.0,89.5,0.01
2021-10-30,M08,299.3,309.0,1756.0,45.3,22.6,86.4,0.012
2021-10-31,M08,298.4,307.9,1439.9,41.6,23.1,88.6,0.015
2021-11-01,M08,298.4,309.7,1531.9,44.6,25.3,83.9,0.018
2021-11-02,M08,297.6,308.9,1174.5,35.7,36.4,83.8,0.022
2021-11-03,M08,296.9,307.1,1461.1,48.5,37.6,80.0,0.026
2021-11-04,M08,298.0,309.4,1476.4,34.8,32.8,86.4,0.03
2021-11-05,M08,299.4,310.1,1482.7,36.4,45.2,80.3,0.034
2021-11-06,M08,301.3,311.3,1358.8,35.3,39.4,79.4,0.039
2021-11-07,M08,301.7,312.7,1404.3,45.2,44.2,81.4,0.044
2021-11-08,M08,298.2,307.3,1424.8,39.7,54.8,81.5,0.049
2021-11-09,M08,298.3,310.3,1606.3,44.8,42.3,77.9,0.055
2021-11-10,M08,298.4,309.5,1317.1,41.3,48.1,74.4,0.061
2021-11-11,M08,297.5,308.3,1499.3,33.5,56.6,73.1,0.067
2021-11-12,M08,299.9,308.5,1419.9,44.7,67.4,71.0,0.074
2021-11-13,M08,299.4,309.7,1538.0,42.9,53.2,71.8,0.081
2021-11-14,M08,301.7,312.1,1470.6,54.9,64.7,65.8,0.088
2021-11-15,M08,299.0,310.8,1465.4,47.2,68.3,69.1,0.095
2021-11-16,M08,296.9,307.3,1427.4,46.8,79.7,69.3,0.103
2021-11-17,M08,299.9,312.0,1649.9,45.3,69.2,67.9,0.111
2021-11-18,M08,298.5,310.0,1496.4,41.1,65.3,63.7,0.119
2021-11-19,M08,299.3,311.8,1345.8,47.6,67.1,64.7,0.128
